Date,Time,Site,UnitID,UserID,TemperatureCelcius,mmHg,PercentDissolvedOxygen,DissolvedOxygenmgL,SPCuSpercm,pH,pHmV,ORPmV,PhycocyaninRFU,ChlorophyllRFU,fDOMRFU,fDOMQSU,DepthMeters,Vposm,DEPpsia,WiperV,CableVNotSure,CableV,ALTm,Latitude,Longitude
6/8/23,1:42:59 PM,mcn,rental,,15.095,743.8,120,12.07,23.7,7.48,-38.5,121.2,0.02,0.33,8.11,24.5,3.812,3.825,5.416,1.192,,12,190.8,50.22593,-125.5765
6/8/23,1:43:11 PM,mcn,rental,,12.563,743.8,120.7,12.83,23.5,7.49,-39,121.3,0.02,0.43,9.82,29.71,4.879,4.878,6.936,1.192,,12,191.1,50.22592,-125.5765
6/8/23,1:43:29 PM,mcn,rental,,9.657,743.9,118,13.43,23.3,7.51,-39.8,122,0.05,0.99,10.08,30.49,5.892,5.886,8.378,1.192,,12,190.1,50.22593,-125.5765
6/8/23,1:43:45 PM,mcn,rental,,7.898,743.9,114.6,13.61,23.8,7.47,-37.3,123.9,0.1,1.48,10.21,30.91,6.894,6.906,9.804,1.192,,12,191.2,50.22593,-125.5765
6/8/23,1:43:55 PM,mcn,rental,,7.473,743.9,109,13.07,23.8,7.29,-27.7,125.9,0.12,1.13,10.26,31.04,7.853,7.859,11.169,1.192,,12,191.1,50.22593,-125.5765
6/8/23,1:44:14 PM,mcn,rental,,6.148,743.9,99.8,12.38,24.5,7.06,-15.6,130.4,0.1,0.96,10.2,30.87,8.853,8.856,12.592,1.192,,12,190.1,50.22592,-125.5765
6/8/23,1:44:26 PM,mcn,rental,,5.774,743.9,93.1,11.65,24.8,6.88,-6,133.5,0.1,0.79,10.16,30.75,9.918,9.924,14.105,1.192,,12,190.9,50.22593,-125.5765
6/8/23,1:44:39 PM,mcn,rental,,5.38,743.8,86.3,10.91,25.3,6.8,-2.2,136.5,0.07,0.7,10.14,30.7,10.994,11.043,15.636,1.192,,12,189.8,50.22594,-125.5765
6/8/23,1:44:47 PM,mcn,rental,,5.159,743.8,80.8,10.27,25.6,6.66,5.2,138.2,0.05,0.66,10.12,30.61,12.042,12.031,17.126,1.192,,12,189.9,50.22594,-125.5765
6/8/23,1:45:12 PM,mcn,rental,,4.945,744,63.9,8.18,35.4,6.53,11.9,136.6,17.29,15.22,1.04,3.03,12.829,12.849,18.246,1.192,,12,191.6,50.22593,-125.5765
6/8/23,1:45:43 PM,mcn,rental,,4.975,743.9,46,5.87,43.6,6.44,17,128.4,6.05,5.2,-0.16,-0.64,12.838,12.834,18.259,1.192,,12,190,50.22593,-125.5765
6/8/23,7:04:24 PM,far,rental,,23.116,742.6,116.1,9.93,24.4,7.42,-35.6,133.7,-0.02,0.13,2.88,8.62,0.048,0.04,0.068,1.193,,12,0,0,0
6/8/23,7:05:36 PM,far,rental,,21.272,742.6,112.7,9.99,24.4,7.32,-30.1,135.7,-0.02,0.15,3.34,10,0.869,0.879,1.233,1.193,,12,181.9,50.20007,-125.5886
6/8/23,7:05:51 PM,far,rental,,20.876,742.7,110.9,9.91,24.4,7.29,-28.4,137,0.01,0.22,3.48,10.43,1.82,1.826,2.583,1.193,,12,181.3,50.20006,-125.5886
6/8/23,7:06:08 PM,far,rental,,20.119,742.8,109.3,9.9,24.1,7.26,-27,138,0,0.34,3.92,11.79,2.853,2.867,4.051,1.193,,12,181,50.20006,-125.5887
6/8/23,7:06:27 PM,far,rental,,18.475,742.8,108.8,10.19,23,7.24,-25.8,138.7,0,0.41,5.05,15.22,3.837,3.809,5.449,1.193,,12,182.1,50.20005,-125.5886
6/8/23,7:06:40 PM,far,rental,,14.736,742.8,111.2,11.27,21.7,7.23,-24.8,139.1,0,0.48,5.89,17.75,4.888,4.873,6.947,1.193,,12,182.1,50.20005,-125.5886
6/8/23,7:06:54 PM,far,rental,,12.327,742.7,113.2,12.1,20.6,7.21,-23.6,140,0.03,0.59,6.51,19.66,5.847,5.869,8.311,1.193,,12,182.9,50.20005,-125.5886
6/8/23,7:07:02 PM,far,rental,,10.578,742.8,111.2,12.37,20.6,7.18,-22,141,0.05,0.73,6.71,20.26,6.872,6.86,9.77,1.193,,12,184.2,50.20006,-125.5887
6/8/23,7:07:14 PM,far,rental,,9.68,742.8,109.1,12.4,20,7.04,-14.4,142.7,0.05,0.92,6.93,20.92,7.824,7.816,11.124,1.193,,12,183,50.20007,-125.5887
6/8/23,7:07:42 PM,far,rental,,7.79,742.8,101,12.02,20.4,6.84,-3.9,148,0.08,0.97,7.14,21.57,8.91,8.908,12.672,1.193,,12,181.5,50.20008,-125.5887
6/8/23,7:07:53 PM,far,rental,,7.557,742.8,98.7,11.81,20.6,6.68,4.6,149.9,0.06,0.87,7.17,21.65,9.879,9.89,14.049,1.193,,12,180.7,50.20008,-125.5886
6/8/23,7:08:17 PM,far,rental,,7.012,742.7,83,10.08,21.6,6.49,14.2,155.8,0.1,1.05,7.23,21.82,10.96,10.95,15.588,1.192,,12,180.1,50.20007,-125.5886
6/8/23,7:08:31 PM,far,rental,,6.875,742.7,75.9,9.24,22.3,6.34,22.2,157.8,1.92,4.64,4.51,13.57,12.052,12.045,17.141,1.192,,12,179.2,50.20007,-125.5886
6/8/23,7:08:54 PM,far,rental,,6.839,742.8,70.1,8.55,39.9,6.22,28.5,139.9,6.02,6.93,3.35,10.04,12.173,12.229,17.312,1.192,,12.1,179.6,50.20008,-125.5886
6/8/23,7:20:31 PM,far,rental,,,742.7,,,,,,,,,,,,,,,,,0,0,0
6/8/23,7:21:19 PM,far,rental,,23.064,742.8,117.2,10.04,24.5,7.37,-32.9,126.6,-0.01,0.14,2.98,8.91,0.183,0.182,0.26,1.193,,12,177.3,50.20005,-125.5901
6/8/23,7:21:25 PM,far,rental,,22.937,742.8,113.6,9.75,24.3,7.37,-32.8,126.6,-0.02,0.16,3.06,9.16,0.938,0.927,1.331,1.193,,12,177.5,50.20004,-125.5901
6/8/23,7:21:37 PM,far,rental,,21.633,742.7,112.3,9.88,24.1,7.37,-32.8,127.2,-0.03,0.23,3.4,10.19,1.863,1.866,2.644,1.193,,12,178.2,50.20004,-125.5902
6/8/23,7:22:01 PM,far,rental,,19.869,742.7,111.6,10.17,23.9,7.34,-31,128.4,0.02,0.4,4.34,13.06,2.858,2.869,4.058,1.193,,12,181.4,50.20004,-125.5902
6/8/23,7:28:06 PM,far,rental,,23.678,742.7,109.6,9.26,24.5,7.54,-42.5,106.6,-0.05,0.03,2.8,8.37,-0.183,-0.019,-0.259,1.193,,12,0,0,0
6/8/23,7:29:16 PM,far,rental,,21.193,742.7,111.6,9.91,24.5,7.35,-31.6,108.3,-0.01,0.2,3.34,10.01,1.84,1.81,2.612,1.193,,12,179.5,50.20016,-125.5885
6/8/23,7:29:36 PM,far,rental,,20.669,742.8,110.7,9.93,24.4,7.32,-30,109.7,0,0.25,3.51,10.52,1.818,1.838,2.58,1.193,,12,179.9,50.20017,-125.5885
6/8/23,7:29:45 PM,far,rental,,20.372,742.7,109.8,9.9,24.2,7.3,-29.2,110.3,0.01,0.35,3.71,11.12,2.879,2.889,4.087,1.193,,12,179.2,50.20017,-125.5885
6/8/23,7:29:52 PM,far,rental,,19.855,742.7,106.3,9.68,23.9,7.29,-28.5,110.9,0,0.41,4,12.01,3.817,3.818,5.419,1.193,,12,179.2,50.20016,-125.5885
6/8/23,7:30:16 PM,far,rental,,14.017,742.7,115.8,11.93,20.6,7.28,-27.6,111.6,0.01,0.49,6.22,18.78,4.88,4.891,6.935,1.193,,12,180.5,50.20018,-125.5885
6/8/23,7:30:27 PM,far,rental,,12.072,742.6,115.4,12.41,20.7,7.24,-25.4,112.8,0.02,0.56,6.38,19.24,5.85,5.829,8.316,1.193,,12,180.6,50.20019,-125.5885
6/8/23,7:30:47 PM,far,rental,,9.757,742.7,112.2,12.74,20,7.15,-20.7,115.6,0.04,0.94,6.75,20.37,6.91,6.93,9.826,1.192,,12,181.7,50.2002,-125.5885
6/8/23,7:30:59 PM,far,rental,,8.926,742.7,109.3,12.64,20.1,7.01,-13.2,117.4,0.07,1,6.85,20.7,7.924,7.954,11.268,1.193,,12,180.8,50.20019,-125.5885
6/8/23,7:31:20 PM,far,rental,,7.691,742.8,101.3,12.09,20.6,6.82,-3.1,122.3,0.06,0.97,6.99,21.1,8.915,8.922,12.678,1.192,,12,183.3,50.2002,-125.5886
6/8/23,7:31:35 PM,far,rental,,7.368,742.6,96.7,11.62,20.7,6.66,5.6,125.4,0.08,0.87,7.03,21.24,9.899,9.909,14.077,1.192,,12,180.9,50.20018,-125.5886
6/8/23,7:32:13 PM,far,rental,,7.006,742.6,81.6,9.9,21.5,6.48,14.7,131.9,0.14,1.12,7.17,21.65,11.067,11.06,15.74,1.192,,12,181.8,50.20018,-125.5886
6/8/23,7:32:26 PM,far,rental,,6.908,742.6,78.7,9.58,21.7,6.43,17.3,133.9,0.12,1.01,7.18,21.69,12.078,12.073,17.177,1.192,,12,180.8,50.20017,-125.5885
6/8/23,8:40:00 PM,msk,rental,,24.68,742.1,117.9,9.8,21.8,7.25,-26.2,138,0.11,0.22,3.2,9.58,0.067,0.28,0.094,1.194,,12,188.5,50.20023,-125.5759
6/8/23,8:40:04 PM,msk,rental,,24.593,742,117.9,9.81,21.8,7.24,-26.2,138.1,0.07,0.2,3.22,9.64,0.097,0.299,0.138,1.194,,12,188.3,50.20021,-125.5759
6/8/23,8:40:34 PM,msk,rental,,23.581,742.1,117.8,9.99,21.6,7.24,-26,138,0,0.26,3.51,10.52,0.471,0.906,0.668,1.194,,12,192.5,50.20019,-125.5759
6/8/23,8:53:12 PM,msk,rental,,24.146,742,117.3,9.85,21.7,7.26,-26.8,118.2,0.01,0.23,3.5,10.49,0.311,0.276,0.441,1.193,,12,195.8,50.19883,-125.577
6/8/23,8:53:29 PM,msk,rental,,23.751,742.1,117.8,9.96,21.7,7.26,-26.8,118.5,0.01,0.25,3.54,10.61,0.46,0.734,0.652,1.193,,12,193.8,50.19881,-125.577
6/8/23,8:53:41 PM,msk,rental,,23.301,742.1,113,9.63,29.4,7.01,-12.8,72.6,32.52,11.67,2.61,7.79,1.759,1.764,2.495,1.194,,12,190.2,50.1988,-125.577
6/9/23,12:31:41 PM,cedar,rental,,20.204,743.5,106.4,9.64,19.7,6.84,-3.7,170,0,0.2,3.05,9.14,0.078,0.064,0.111,1.193,,12,205.4,50.20403,-125.5661
6/9/23,12:31:52 PM,cedar,rental,,20.207,743.5,106.4,9.64,19.7,6.83,-3.3,170.1,-0.03,0.19,3.05,9.13,0.871,0.871,1.236,1.193,,12,206.9,50.20403,-125.5661
6/9/23,12:32:30 PM,cedar,rental,,20.225,743.5,106.4,9.63,19.7,6.83,-2.9,169.9,-0.02,0.17,3.04,9.1,1.824,1.781,2.589,1.193,,12,208,50.20403,-125.5661
6/9/23,12:33:09 PM,cedar,rental,,20.214,743.5,106.5,9.64,19.7,6.82,-2.4,170.4,0,0.22,3.09,9.27,2.792,2.821,3.963,1.193,,12,206.8,50.20403,-125.5661
6/9/23,12:33:52 PM,cedar,rental,,17.075,743.5,103.5,9.98,19.7,6.79,-0.8,171.2,0.02,0.4,3.89,11.69,3.839,3.816,5.453,1.193,,12,205.2,50.20404,-125.5661
6/9/23,12:34:49 PM,cedar,rental,,12.692,743.6,115.8,12.27,18.1,6.64,7.1,174.8,0.02,0.42,5.77,17.41,4.817,4.834,6.847,1.193,,12.1,206.9,50.20406,-125.5661
6/9/23,12:40:11 PM,cedar,rental,,20.294,743.5,108.3,9.79,19.6,6.9,-6.9,121,0.01,0.22,3.26,9.77,0.206,0.228,0.292,1.193,,12,204.1,50.20407,-125.5671
6/9/23,12:41:32 PM,cedar,rental,,20.264,743.5,107.9,9.76,19.6,6.91,-7.3,125.7,-0.05,0.24,3.21,9.6,1.826,1.816,2.593,1.193,,12,204.1,50.20405,-125.5671
6/9/23,12:41:43 PM,cedar,rental,,20.102,743.5,106.9,9.7,19.6,6.9,-6.7,127.1,-0.03,0.31,3.28,9.84,2.845,2.847,4.039,1.193,,12,203.6,50.20406,-125.5671
6/9/23,12:41:52 PM,cedar,rental,,17.012,743.6,106.3,10.26,19.5,6.89,-6.6,127.5,0,0.39,4.05,12.16,3.792,3.778,5.387,1.193,,12,204.1,50.20408,-125.5671
6/9/23,12:42:01 PM,cedar,rental,,13.627,743.5,107.1,11.09,18.5,6.87,-5.7,128.3,0.02,0.46,5.17,15.58,4.845,4.85,6.886,1.193,,12,204.2,50.20409,-125.5671
6/9/23,12:42:10 PM,cedar,rental,,11.424,743.5,106.4,11.62,18,6.85,-4.2,129.1,-0.01,0.42,5.78,17.43,5.81,5.845,8.26,1.193,,12,203.5,50.20409,-125.5671
6/9/23,12:42:43 PM,cedar,rental,,10.288,743.6,111.2,12.48,18,6.68,4.7,133.7,0.03,0.41,5.86,17.68,5.794,5.79,8.239,1.193,,12,202.8,50.20405,-125.5671
6/9/23,12:42:49 PM,cedar,rental,,10.444,743.5,103.7,11.58,17.8,6.67,5,134.1,0.03,0.44,5.9,17.81,6.566,6.824,9.336,1.193,,12,202.8,50.20406,-125.5671
6/9/23,12:42:56 PM,cedar,rental,,8.597,743.5,102.9,12,18.1,6.65,6.2,135.1,0.03,0.46,6.01,18.14,7.743,7.787,11.01,1.193,,12,203.7,50.20407,-125.5671
6/9/23,12:43:06 PM,cedar,rental,,8.087,743.5,97.7,11.52,17.8,6.6,8.4,136.6,0.03,0.58,6.18,18.64,8.844,8.835,12.577,1.193,,12,202.2,50.20408,-125.5671
6/9/23,12:43:24 PM,cedar,rental,,6.732,743.5,95.4,11.65,18.1,6.51,13.5,138.9,0.03,0.62,6.24,18.82,9.874,9.87,14.043,1.192,,12,203.5,50.20412,-125.5671
6/9/23,12:43:31 PM,cedar,rental,,6.444,743.5,90.7,11.16,18.1,6.47,15.5,140.2,0.04,0.66,6.27,18.93,11.016,10.948,15.667,1.192,,12,204.7,50.20414,-125.5671
6/9/23,12:43:43 PM,cedar,rental,,5.699,743.4,89.5,11.22,18.2,6.4,18.7,142.6,0.07,0.75,6.34,19.13,12.109,12.046,17.222,1.192,,12,206,50.20409,-125.567
6/9/23,12:44:37 PM,cedar,rental,,19.197,743.5,114.8,10.62,19.1,6.61,9.1,128.8,0.07,0.3,4.74,14.28,0.166,0.245,0.236,1.192,,12.1,204.4,50.20409,-125.5671
6/9/23,12:46:00 PM,cedar,rental,,20.196,743.5,108.4,9.82,19.7,6.82,-2.5,131.4,0.03,0.23,3.26,9.78,1.803,1.812,2.56,1.193,,12.1,206.2,50.20408,-125.567
6/9/23,12:46:35 PM,cedar,rental,,20.111,743.5,107.6,9.76,19.7,6.88,-6,131,0.03,0.31,3.23,9.66,2.8,2.825,3.976,1.193,,12.1,206.2,50.20409,-125.567
6/9/23,12:47:11 PM,cedar,rental,,17.789,743.5,105.9,10.05,19.6,6.89,-6.3,132.4,-0.01,0.38,3.99,12,3.797,3.832,5.392,1.193,,12.1,206.2,50.20409,-125.5671
6/9/23,12:47:48 PM,cedar,rental,,14.995,743.5,122,12.31,18,6.82,-2.6,134.5,0.03,0.5,5.75,17.32,3.806,3.789,5.409,1.193,,12.1,206.7,50.20409,-125.5671
6/9/23,12:48:22 PM,cedar,rental,,12.698,743.5,115.5,12.24,17.9,6.78,-0.7,137,0.03,0.43,5.84,17.62,4.93,4.94,7.007,1.193,,12,206.1,50.20408,-125.5671
6/9/23,12:49:08 PM,cedar,rental,,11.166,743.5,113.2,12.42,17.8,6.73,2.2,140.6,0.02,0.44,5.92,17.85,5.833,5.841,8.293,1.193,,12.1,207.1,50.20408,-125.5671
6/9/23,12:49:51 PM,cedar,rental,,8.879,743.5,104.8,12.12,18.3,6.67,5.3,143.7,0.03,0.42,6.13,18.49,6.952,6.965,9.885,1.193,,12,205.9,50.20409,-125.5671
6/9/23,12:50:21 PM,cedar,rental,,7.825,743.5,101.1,12.02,18,6.57,10.1,147.2,0.05,0.51,6.28,18.96,7.798,7.831,11.09,1.192,,12.1,205.2,50.20408,-125.5671
6/9/23,12:51:01 PM,cedar,rental,,6.94,743.5,95.7,11.63,18.1,6.48,14.8,150.7,0.09,0.68,6.36,19.18,8.87,8.865,12.615,1.192,,12,205.4,50.20407,-125.5671
6/9/23,12:51:34 PM,cedar,rental,,6.504,743.5,93.2,11.45,18.2,6.42,17.7,153.6,0.08,0.65,6.42,19.38,9.903,9.916,14.084,1.192,,12.1,205.6,50.20409,-125.5671
6/9/23,12:52:41 PM,cedar,rental,,6.019,743.5,89.8,11.16,18.3,6.38,20.3,157.5,0.12,0.72,6.49,19.6,10.993,11.016,15.634,1.192,,12,207,50.20408,-125.5671
6/9/23,12:54:01 PM,cedar,rental,,5.237,743.4,85.7,10.88,18.4,6.31,23.7,162.3,0.12,0.79,6.55,19.78,12.023,12.032,17.1,1.192,,12,207.9,50.20408,-125.5671
6/9/23,12:54:46 PM,cedar,rental,,5.111,743.4,68.7,8.75,27.2,6.23,27.9,138.5,2.24,2.29,-0.12,-0.49,12.714,12.781,18.082,1.192,,12.1,206.6,50.20405,-125.5671
6/9/23,3:56:02 PM,blackwater,rental,,19.555,745.5,110.5,10.14,24.3,7.28,-28,162.4,0,0.24,2.52,7.51,0.406,0.398,0.576,1.193,,12,189.4,50.17223,-125.5902
6/9/23,3:56:18 PM,blackwater,rental,,19.557,745.5,110.5,10.14,24.3,7.28,-28.1,162.4,0.01,0.27,2.51,7.49,0.518,0.882,0.736,1.193,,12,190.7,50.17223,-125.5902
6/9/23,3:56:37 PM,blackwater,rental,,19.454,745.4,110.3,10.14,24.3,7.28,-28,162.7,0.01,0.28,2.56,7.65,1.833,1.831,2.602,1.193,,12,193.2,50.17223,-125.5902
6/9/23,3:57:19 PM,blackwater,rental,,18.709,745.5,111.1,10.37,24.1,7.28,-28,162.3,0.02,0.36,2.97,8.87,2.875,2.863,4.082,1.193,,12,191.2,50.17223,-125.5902
6/9/23,3:57:59 PM,blackwater,rental,,16.759,745.4,115.7,11.24,23.2,7.28,-27.9,162.4,0.01,0.38,4.14,12.46,3.827,3.806,5.436,1.193,,12,190.2,50.17223,-125.5902
6/9/23,3:58:58 PM,blackwater,rental,,11.676,745.4,124.3,13.49,21.3,7.26,-26.5,163.6,0.03,0.46,6.23,18.78,4.84,4.84,6.88,1.193,,12,191.8,50.17223,-125.5902
6/9/23,3:59:18 PM,blackwater,rental,,10.392,745.5,119.9,13.4,21.3,7.21,-23.7,165.6,0.04,0.49,6.45,19.46,5.852,5.871,8.321,1.193,,12.1,191.3,50.17223,-125.5902
6/9/23,3:59:37 PM,blackwater,rental,,8.764,745.4,115.4,13.4,21.8,7.13,-19.4,167.9,0.04,0.68,6.6,19.92,6.888,6.867,9.795,1.193,,12.1,190.8,50.17222,-125.5902
6/9/23,3:59:55 PM,blackwater,rental,,8.242,745.5,112.3,13.22,22,7.03,-14.2,169.9,0.06,0.71,6.65,20.08,7.891,7.901,11.222,1.193,,12.1,190.6,50.17222,-125.5902
6/9/23,4:00:16 PM,blackwater,rental,,7.825,745.4,108.9,12.95,22.6,6.94,-9,172.1,0.08,0.81,6.68,20.17,8.909,8.899,12.67,1.192,,12,191.4,50.17223,-125.5902
6/9/23,4:01:01 PM,blackwater,rental,,7.385,745.5,103.6,12.46,22.9,6.8,-2.1,174.6,0.11,0.94,6.76,20.4,9.9,9.894,14.08,1.192,,12.1,191.7,50.17223,-125.5902
6/9/23,4:01:36 PM,blackwater,rental,,7.156,745.4,99,11.97,24,6.69,3.8,177.5,0.11,0.99,6.76,20.4,10.976,10.992,15.61,1.192,,12,190.4,50.17223,-125.5902
6/9/23,4:01:51 PM,blackwater,rental,,7.062,745.4,96.8,11.74,24.6,6.63,6.9,179.4,0.12,0.98,6.77,20.44,12.058,12.065,17.149,1.192,,12.1,193.8,50.17223,-125.5902
6/9/23,4:02:07 PM,blackwater,rental,,6.966,745.4,93,11.3,29.8,6.52,12.8,178,3.73,5.27,4.14,12.45,13.138,13.002,18.685,1.192,,12.1,192.7,50.17223,-125.5902
6/9/23,4:10:20 PM,blackwater2,rental,,19.812,745.5,112.1,10.23,24.4,7.28,-27.7,130.5,0,0.3,2.47,7.37,-0.072,0.109,-0.103,1.192,,12,193.2,50.16892,-125.5917
6/9/23,4:10:35 PM,blackwater2,rental,,19.932,745.4,111.7,10.17,24.4,7.28,-27.7,130,0.03,0.25,2.47,7.36,0.074,0.165,0.105,1.193,,12,191.8,50.16892,-125.5917
6/9/23,4:10:48 PM,blackwater2,rental,,19.961,745.4,111.7,10.16,24.4,7.28,-27.7,129.9,0.03,0.26,2.45,7.31,0.906,0.896,1.286,1.193,,12,191,50.16892,-125.5917
6/9/23,4:10:59 PM,blackwater2,rental,,19.948,745.3,111.4,10.14,24.4,7.28,-27.8,129.8,0.01,0.28,2.47,7.36,1.936,1.958,2.749,1.193,,12,190.6,50.16891,-125.5917
6/9/23,4:11:34 PM,blackwater2,rental,,18.694,745.4,110.7,10.33,24.2,7.28,-28,130,0.02,0.32,3.03,9.07,2.936,2.973,4.169,1.193,,12,191.5,50.16891,-125.5916
6/9/23,4:11:52 PM,blackwater2,rental,,16.509,745.4,116.7,11.4,22.6,7.28,-27.9,130.7,0.04,0.38,4.1,12.31,3.828,3.846,5.438,1.193,,12,190.1,50.1689,-125.5916
6/9/23,4:12:16 PM,blackwater2,rental,,12.269,745.4,117.7,12.59,20.9,7.31,-29.2,131,0.04,0.47,6.11,18.44,4.863,4.866,6.914,1.193,,12,190.5,50.16891,-125.5917
6/9/23,4:12:32 PM,blackwater2,rental,,9.996,745.3,116.8,13.19,21.3,7.29,-28,132.1,0.03,0.51,6.4,19.32,5.966,5.99,8.483,1.193,,12,190.2,50.16891,-125.5917
6/9/23,4:13:02 PM,blackwater2,rental,,8.574,745.4,113.1,13.21,21.8,7.16,-21,135,0.05,0.61,6.59,19.9,6.916,6.898,9.834,1.192,,12,189.4,50.1689,-125.5916
6/9/23,4:13:19 PM,blackwater2,rental,,8.083,745.3,111.3,13.15,21.7,7.09,-17.2,136.8,0.04,0.66,6.66,20.09,7.85,7.861,11.163,1.192,,12,190.2,50.1689,-125.5917
6/9/23,4:13:35 PM,blackwater2,rental,,7.529,745.3,109.1,13.06,21.8,7.04,-14.5,138.2,0.08,0.8,6.75,20.37,8.917,8.944,12.681,1.192,,12,191.4,50.1689,-125.5917
6/9/23,4:13:47 PM,blackwater2,rental,,7.107,745.4,107,12.96,22.1,6.91,-7.7,139.9,0.1,0.91,6.73,20.33,9.963,9.98,14.169,1.192,,12.1,191.4,50.1689,-125.5917
6/9/23,7:14:35 PM,amor1,rental,,19.687,743.5,112.9,10.33,23.6,7.35,-31.8,159.3,0,0.1,1.62,4.79,-0.16,-0.055,-0.227,1.193,,12,189.1,50.1569,-125.5692
6/9/23,7:14:51 PM,amor1,rental,,19.742,743.5,112.5,10.28,23.6,7.34,-31.4,158.1,-0.01,0.08,1.62,4.79,-0.025,0.111,-0.035,1.193,,12,188,50.15691,-125.5692
6/9/23,7:15:39 PM,amor1,rental,,19.788,743.4,112.5,10.28,23.6,7.33,-30.4,157.4,-0.01,0.08,1.63,4.82,0.131,0.222,0.186,1.193,,12,212.9,50.15699,-125.5692
6/9/23,7:18:01 PM,amor1,rental,,19.756,743.4,112.4,10.27,23.6,7.32,-30.2,157.8,-0.03,0.08,1.62,4.8,0.388,0.86,0.551,1.193,,12,207.1,50.15699,-125.5692
6/9/23,7:18:32 PM,amor1,rental,,19.673,743.5,112,10.25,23.5,7.33,-30.5,157.6,0.01,0.1,1.65,4.89,1.861,1.866,2.642,1.193,,12,207.6,50.15698,-125.5692
6/9/23,7:19:07 PM,amor1,rental,,19.392,743.4,111.7,10.28,23.5,7.33,-30.6,158,0.02,0.12,1.75,5.17,2.842,2.866,4.035,1.193,,12,207.9,50.157,-125.5692
6/9/23,7:20:31 PM,amor1,rental,,18.455,743.5,111.7,10.47,23.2,7.35,-31.5,158.4,0,0.24,2.23,6.64,4.848,4.856,6.885,1.193,,12.1,212,50.15701,-125.5692
6/9/23,7:23:03 PM,amor1,rental,,13.345,743.4,126,13.17,22,7.63,-46.4,156.6,0.06,0.78,4.19,12.59,5.886,5.893,8.366,1.193,,12.1,211.4,50.15697,-125.5693
6/9/23,7:23:39 PM,amor1,rental,,11.944,743.4,127,13.69,21.7,7.72,-51.3,156.1,0.05,0.43,4.28,12.87,6.848,6.852,9.735,1.193,,12.1,210,50.15697,-125.5693
6/9/23,7:24:30 PM,amor1,rental,,9.036,743.4,123.8,14.3,21.9,7.69,-49.2,158.7,0.06,0.39,4.34,13.04,7.769,7.783,11.047,1.193,,12.1,210.4,50.15697,-125.5693
6/9/23,7:25:02 PM,amor1,rental,,8.708,743.4,122.1,14.21,21.8,7.62,-45.4,160.3,0.02,0.41,4.41,13.26,8.789,8.802,12.499,1.192,,12.1,210.4,50.15698,-125.5692
6/9/23,7:25:48 PM,amor1,rental,,8.031,743.5,117.8,13.94,21.8,7.48,-38,163.1,0.08,0.72,4.49,13.5,9.821,9.802,13.966,1.192,,12,209.3,50.15698,-125.5692
6/9/23,7:32:33 PM,amor1,rental,,,743.3,,,,,,,,,,,,,,,,,0,0,0
6/9/23,7:40:43 PM,amor3,rental,,19.528,743.2,113.7,10.45,20.4,7.29,-28.6,119.2,0.11,0.18,1.31,3.85,0.306,0.324,0.434,1.193,,12,206.7,50.15644,-125.5651
6/9/23,7:41:21 PM,amor3,rental,,19.837,743.4,112.9,10.3,23.6,7.32,-29.8,117,0,0.1,1.64,4.86,0.956,0.966,1.357,1.193,,12,210,50.15643,-125.5651
6/9/23,7:41:54 PM,amor3,rental,,19.818,743.4,112.7,10.28,23.6,7.33,-30.6,117.1,0.03,0.13,1.66,4.89,1.278,1.802,1.815,1.193,,12,209.4,50.15645,-125.5652
6/9/23,7:42:22 PM,amor3,rental,,19.602,743.3,112.4,10.3,23.5,7.32,-30,118.8,-0.02,0.11,1.75,5.18,2.81,2.854,3.989,1.193,,12.1,210,50.15644,-125.5651
6/9/23,7:42:47 PM,amor3,rental,,19.261,743.3,111.7,10.3,23.5,7.33,-30.9,119,0.04,0.14,1.93,5.74,3.791,3.78,5.383,1.193,,12,209.8,50.15644,-125.5651
6/9/23,7:43:20 PM,amor3,rental,,18.097,743.4,111.3,10.5,23.1,7.36,-32.1,119.9,0.05,0.44,2.5,7.46,4.826,4.833,6.854,1.193,,12,209.4,50.15644,-125.5651
6/9/23,7:43:53 PM,amor3,rental,,13.964,743.3,118.2,12.18,22.5,7.56,-42.6,118.3,0.03,0.96,3.95,11.85,5.842,5.84,8.303,1.193,,12,210.9,50.15643,-125.5652
6/9/23,7:44:46 PM,amor3,rental,,11.295,743.3,127.4,13.91,21.8,7.96,-63.8,116.2,0.07,0.49,4.33,13.02,6.831,6.837,9.711,1.193,,12,210,50.15642,-125.5651
6/9/23,7:45:20 PM,amor3,rental,,9.49,743.4,123.2,14.04,21.7,7.87,-58.5,118.5,0.02,0.4,4.34,13.07,7.928,7.896,11.273,1.193,,12,209.3,50.15642,-125.5651
6/9/23,7:45:51 PM,amor3,rental,,8.296,743.3,121.6,14.29,21.8,7.69,-48.9,121.9,0.07,0.41,4.42,13.28,8.939,8.959,12.712,1.192,,12,208.7,50.15643,-125.5652
6/9/23,7:46:22 PM,amor3,rental,,7.927,743.2,117.6,13.94,21.9,7.51,-39.6,125,0.05,0.76,4.48,13.47,9.858,9.863,14.019,1.192,,12,208.9,50.15642,-125.5652
6/9/23,7:46:57 PM,amor3,rental,,7.542,743.4,115.1,13.78,21.9,7.38,-32.6,127.6,0.1,0.66,4.54,13.66,10.996,10.99,15.637,1.192,,12,208.1,50.15643,-125.5651
